question,answer,context
Qu'est-ce que vise la filière de Géoinformation ?,"Le principal objectif de cette filière est de former des ingénieurs ""géo-informaticiens cartographes gestionnaires de l’information spatiale"" polyvalents, qui s'intéressent prioritairement à l'organisation, au traitement, à la gestion et à la production des données géographiques et environnementales au moyen de la cartographie, de la télédétection, de l'analyse spatiale quantitative et des systèmes d'informations géographiques.",La question cherche à déterminer ce que vise la filière de Géoinformation.
Quel est le but premier de la filière de Géoinformation ?,"Le principal objectif de cette filière est de former des ingénieurs ""géo-informaticiens cartographes gestionnaires de l’information spatiale"" polyvalents, qui s'intéressent prioritairement à l'organisation, au traitement, à la gestion et à la production des données géographiques et environnementales au moyen de la cartographie, de la télédétection, de l'analyse spatiale quantitative et des systèmes d'informations géographiques.",La question vise à déterminer le but premier de la filière de Géoinformation.
Qu'est-ce que cherche à accomplir la filière de Géoinformation ?,"Le principal objectif de cette filière est de former des ingénieurs ""géo-informaticiens cartographes gestionnaires de l’information spatiale"" polyvalents, qui s'intéressent prioritairement à l'organisation, au traitement, à la gestion et à la production des données géographiques et environnementales au moyen de la cartographie, de la télédétection, de l'analyse spatiale quantitative et des systèmes d'informations géographiques.",La question cherche à déterminer ce que cherche à accomplir la filière de Géoinformation.
Quels sont les rôles potentiels des diplômés de la filière de Géoinformation ?,"Chef de projet informatique, Administrateur de données, Directeur de service cartographique, Expert en acquisition et traitement de données spatiales, Ingénieur adjoint en Gestion des réseaux (transport, distribution..), Expert en aménagement et développement durable, Chef de mission géodésique et topographique…etc",La question cherche à identifier les rôles potentiels que peuvent occuper les diplômés de la filière de Géoinformation.
Quels postes peuvent occuper les diplômés de la filière de Géoinformation ?,"Chef de projet informatique, Administrateur de données, Directeur de service cartographique, Expert en acquisition et traitement de données spatiales, Ingénieur adjoint en Gestion des réseaux (transport, distribution..), Expert en aménagement et développement durable, Chef de mission géodésique et topographique…etc",La question cherche à déterminer les postes que peuvent occuper les diplômés de la filière de Géoinformation.
Quelles sont les fonctions possibles pour les diplômés de la filière de Géoinformation ?,"Chef de projet informatique, Administrateur de données, Directeur de service cartographique, Expert en acquisition et traitement de données spatiales, Ingénieur adjoint en Gestion des réseaux (transport, distribution..), Expert en aménagement et développement durable, Chef de mission géodésique et topographique…etc",La question cherche à déterminer les fonctions possibles pour les diplômés de la filière de Géoinformation.
Quels sont les postes disponibles pour les diplômés de la filière de Géoinformation ?,"Chef de projet informatique, Administrateur de données, Directeur de service cartographique, Expert en acquisition et traitement de données spatiales, Ingénieur adjoint en Gestion des réseaux (transport, distribution..), Expert en aménagement et développement durable, Chef de mission géodésique et topographique…etc",La question cherche à identifier les postes disponibles pour les diplômés de la filière de Géoinformation.
Quels sont les métiers accessibles aux diplômés de la filière de Géoinformation ?,"Chef de projet informatique, Administrateur de données, Directeur de service cartographique, Expert en acquisition et traitement de données spatiales, Ingénieur adjoint en Gestion des réseaux (transport, distribution..), Expert en aménagement et développement durable, Chef de mission géodésique et topographique…etc",La question cherche à identifier les métiers accessibles aux diplômés de la filière de Géoinformation.
Quels sujets sont enseignés au Semestre 1 de la filière de Géoinformation ?,"Algorithmique et programmation, Compléments de mathématique et Analyse numérique, Statistique/Analyse des données, Bases physiques de la télédétection/Traitement du signal, Communication professionnelle, Systèmes d’information et réseaux informatique",La question cherche à déterminer les sujets enseignés lors du Semestre 1 de la filière de Géoinformation.
Quels cours sont dispensés au premier semestre de la filière de Géoinformation ?,"Algorithmique et programmation, Compléments de mathématique et Analyse numérique, Statistique/Analyse des données, Bases physiques de la télédétection/Traitement du signal, Communication professionnelle, Systèmes d’information et réseaux informatique",La question cherche à identifier les cours dispensés au premier semestre de la filière de Géoinformation.
Quelles matières sont abordées lors du Semestre 1 de la filière de Géoinformation ?,"Algorithmique et programmation, Compléments de mathématique et Analyse numérique, Statistique/Analyse des données, Bases physiques de la télédétection/Traitement du signal, Communication professionnelle, Systèmes d’information et réseaux informatique",La question cherche à déterminer les matières abordées lors du Semestre 1 de la filière de Géoinformation.
Quels sujets sont étudiés au début de la formation en Géoinformation ?,"Algorithmique et programmation, Compléments de mathématique et Analyse numérique, Statistique/Analyse des données, Bases physiques de la télédétection/Traitement du signal, Communication professionnelle, Systèmes d’information et réseaux informatique",La question vise à identifier les sujets étudiés au début de la formation en Géoinformation.
Quelles sont les disciplines enseignées pendant le premier semestre de la filière de Géoinformation ?,"Algorithmique et programmation, Compléments de mathématique et Analyse numérique, Statistique/Analyse des données, Bases physiques de la télédétection/Traitement du signal, Communication professionnelle, Systèmes d’information et réseaux informatique",La question cherche à déterminer les disciplines enseignées pendant le premier semestre de la filière de Géoinformation.
Quels cours sont dispensés au Semestre 2 de la filière de Géoinformation ?,"Cartographie numérique et DAO, Programmation et modélisation Objet, Information géographique et systèmes de projection, Géométrie analytique et algorithmique, Anglais 1, Optimisation et analyse de systèmes",La question cherche à identifier les cours dispensés au Semestre 2 de la filière de Géoinformation.
Quelles matières sont abordées lors du deuxième semestre de la filière de Géoinformation ?,"Cartographie numérique et DAO, Programmation et modélisation Objet, Information géographique et systèmes de projection, Géométrie analytique et algorithmique, Anglais 1, Optimisation et analyse de systèmes",La question cherche à déterminer les matières abordées lors du deuxième semestre de la filière de Géoinformation.
Quels sujets sont étudiés au cours du Semestre 2 de la filière de Géoinformation ?,"Cartographie numérique et DAO, Programmation et modélisation Objet, Information géographique et systèmes de projection, Géométrie analytique et algorithmique, Anglais 1, Optimisation et analyse de systèmes",La question vise à identifier les sujets étudiés au cours du Semestre 2 de la filière de Géoinformation.
Quels sont les enseignements proposés au Semestre 2 de la filière de Géoinformation ?,"Cartographie numérique et DAO, Programmation et modélisation Objet, Information géographique et systèmes de projection, Géométrie analytique et algorithmique, Anglais 1, Optimisation et analyse de systèmes",La question cherche à déterminer les enseignements proposés au Semestre 2 de la filière de Géoinformation.
