question,answer,context
Qu'est-ce qu'on étudie pendant le Semestre 5 du programme de Génie Électrique ?,"Modélisation et Commande des machines, Amélioration des processus industriels et Assurance Qualité, Automatique Avancée et électronique des systèmes, Systèmes embarqués et Temps réel, Réseaux et Télécommunication, Innovation et Développement Durable",La question porte sur les matières étudiées pendant le cinquième semestre du programme de Génie Électrique.
Quelles disciplines sont couvertes au Semestre 5 du programme de Génie Électrique ?,"Modélisation et Commande des machines, Amélioration des processus industriels et Assurance Qualité, Automatique Avancée et électronique des systèmes, Systèmes embarqués et Temps réel, Réseaux et Télécommunication, Innovation et Développement Durable",La question concerne les disciplines couvertes au cinquième semestre du programme de Génie Électrique.
Quel est le point central du Semestre 6 du programme de Génie Électrique ?,Projet de fin d’étude,La question concerne le point central du sixième semestre du programme de Génie Électrique.
Qu'est-ce qui est principalement réalisé lors du Semestre 6 du programme de Génie Électrique ?,Projet de fin d’étude,La question porte sur l'activité principale réalisée lors du sixième semestre du programme de Génie Électrique.
Quelle est la principale activité au Semestre 6 du programme de Génie Électrique ?,Projet de fin d’étude,La question concerne la principale activité du sixième semestre du programme de Génie Électrique.
Qu'est-ce que les étudiants se concentrent principalement sur lors du Semestre 6 du programme de Génie Électrique ?,Projet de fin d’étude,La question porte sur la principale concentration des étudiants lors du sixième semestre du programme de Génie Électrique.
Quel aspect est prioritaire au Semestre 6 du programme de Génie Électrique ?,Projet de fin d’étude,La question concerne l'aspect prioritaire du sixième semestre du programme de Génie Électrique.
Qui est responsable du programme de Génie Électrique ?,Pr. Ibrahim HADJ BARAKA,La question porte sur l'identité de la personne responsable du programme de Génie Électrique.
Quelle est l'identité du responsable du programme de Génie Électrique ?,Pr. Ibrahim HADJ BARAKA,La question concerne l'identité de la personne responsable du programme de Génie Électrique.
Qui est en charge du programme de Génie Électrique ?,Pr. Ibrahim HADJ BARAKA,La question porte sur l'identité de la personne en charge du programme de Génie Électrique.
Qui supervise le programme de Génie Électrique ?,Pr. Ibrahim HADJ BARAKA,La question porte sur l'identité de la personne qui supervise le programme de Génie Électrique.
Qui dirige le programme de Génie Électrique ?,Pr. Ibrahim HADJ BARAKA,La question porte sur l'identité de la personne qui dirige le programme de Génie Électrique.
Quelle est l'adresse e-mail du responsable du programme de Génie Électrique ?,ihadjbaraka@uae.ac.ma,La question concerne l'adresse e-mail du responsable du programme de Génie Électrique.
Quel est le courriel du coordinateur du programme de Génie Électrique ?,ihadjbaraka@uae.ac.ma,La question porte sur l'adresse e-mail du coordinateur du programme de Génie Électrique.
Comment contacter le coordinateur du programme de Génie Électrique par e-mail ?,ihadjbaraka@uae.ac.ma,La question concerne la façon de contacter le coordinateur du programme de Génie Électrique par e-mail.
Quelle est l'adresse email du responsable du programme de Génie Électrique ?,ihadjbaraka@uae.ac.ma,La question porte sur l'adresse e-mail du responsable du programme de Génie Électrique.
Comment puis-je envoyer un e-mail au coordinateur du programme de Génie Électrique ?,ihadjbaraka@uae.ac.ma,La question concerne la façon d'envoyer un e-mail au coordinateur du programme de Génie Électrique.
Quelles sont les responsabilités d'un ingénieur industriel dans le programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur les responsabilités spécifiques d'un ingénieur industriel dans le cadre du programme de Génie Industriel.
Quel est le rôle d'un ingénieur industriel dans le contexte du programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur le rôle d'un ingénieur industriel dans le contexte du programme de Génie Industriel.
Quelles fonctions exerce un ingénieur industriel dans le cadre du programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur les fonctions exercées par un ingénieur industriel dans le cadre du programme de Génie Industriel.
Quel est le rôle d'un ingénieur mécanicien dans le programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur le rôle spécifique d'un ingénieur mécanicien dans le cadre du programme de Génie Industriel.
Quelle est la fonction principale d'un ingénieur industriel dans le cadre du programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur la fonction principale d'un ingénieur industriel dans le cadre du programme de Génie Industriel.
Quelles sont les compétences développées dans le cadre du programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur les compétences développées dans le cadre du programme de Génie Industriel.
Quels types de compétences sont acquises dans le programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur les types de compétences acquises dans le cadre du programme de Génie Industriel.
Quelles compétences sont acquises lors du programme de Génie Industriel ?,"L'activité de l'ingénieur industriel s'étend des premiers contacts avec les clients jusqu'au recyclage du produit qu'il a conçu. Il assumera donc la responsabilité technique, économique et écologique de son projet. L’ingénieur mécanicien intervient dans différents domaines d’activités : automobile, sidérurgie, aéronautique, machines outils, biens de consommation, agroalimentaire.",La question porte sur les compétences acquises lors du programme de Génie Industriel.
